Pesquisador,Departamento,Titulo do artigo,Ano de Publicação,País de publicação,DOI,Titulo do periódico/revista,ISSN,Volume,Fascículo,Série,Página inicial,Página final,Local de publicação,Autores,Ínicio
130,Zoologia,Pesquisas Em Andamento do Projeto Dinossauros do Brasil: As Pesquisas Brasileiras Com Lagartos Marinhos,1994,Brasil,,Revista do Dinossauro,,3,,,6,7,"São Paulo, SP","AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,A Histo-Morphological Study Of Lepidotes Teeth (Neopterygii: Semionotidae) From The Lower Cretaceous Of Brazil,1998,Brasil,,Anais da Academia Brasileira de Ciências,,70,3,,1,12,Rio de Janeiro,"GALLO-DA-SILVA ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,"Proposta Taxonômica Para Os Répteis Marinhos (Lepidosauria, Mosasauridae) do Neocretáceo da Bacia Pernambuco-Paraíba, Nordeste do Brasil",1998,Brasil,,Boletim do Museu Nacional,,43,-,,1,12,Rio de janeiro,"CARVALHO, L. B. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,"A titanosaurid (Dinosauria, Sauropoda) osteoderm from the Upper Cretaceous of Minas Gerais, Brazil",1998,Brasil,,Boletim do Museu Nacional,,44,,Geologia,1,6,Rio de Janeiro,"AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;KELLNER, A. W. A.",2019
130,Zoologia,"A new titanosaurid sauropod from the Late Cretaceous Bauru Group, São Paulo, Brasil",1999,Japão,,Proccedings Of The Second Symposium Gondwana Dinosaurs,,15,,,111,142,Tokyo,"AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;KELLNER, A. W. A.",2019
130,Zoologia,A Chelonian egg from brazilian cretaceous,2000,Brasil,,Anais da Academia Brasileira de Ciências,13765,,,,,,,"AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;GALLO-DA-SILVA ;FERIGOLO, J.",2019
130,Zoologia,Vertebrate Assemblage from tha Maria Farinha Formation after the K-T Boundary,2001,Alemanha,,Neues Jahrbuch für Geologie und Paläontologie. Monatshefte,283630,219,3,,261,284,Stutgart,"GALLO-DA-SILVA ;FIGUEIREDO, F. J. ;CARVALHO, L. B. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,Catálogo de Fósseis-Tipo da Coleção de Paleovertebrados do Museu Naciona - Rio de Janeiro,2000,Brasil,,Publicações Avulsas do Museu Nacional,1006304,81,,,1,25,Rio de Janeiro,"HENRIQUES, D. D. R. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;CARVALHO, L. B. ;CARVALHO, A. B. ;GALLO-DA-SILVA",2019
130,Zoologia,Ontogenic shape changes on the skull of Scaphonyx fischeri using thinplate splines analysis,2002,Brasil,,Arquivos do Museu Nacional,3654508,60,3,,1,,Rio de Janeiro,"AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;CAVALCANTI, M. J.",2019
130,Zoologia,Icnofósseis como evidência da associação paleofaunística no neotriássico sul brasileiro,2002,Brasil,,Arquivos do Museu Nacional,3654508,60,3,,1,5,Rio de Janeiro,"LEAL, L. A. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;ROSA, Á. A.",2019
130,Zoologia,"New ccurrence of Myliobatiformes (Chondrichthyes: Batoidea) in the Maria Farinha Formation, Paleocene of the Pernambuco-Paraíba Basin, Northeastern Brazil",2002,Brasil,,Boletim do Museu Nacional. Nova Série Geologia,803200,65,,,1,12,Rio de Janeiro,"MONTEIRO, E. ;QUINTANS, A. ;SILVA, V. G. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,The Project ?Searching for Dinosaurs?: a documentary to popularize vertebrate paleontology in Brazil,2001,Estados Unidos,,Journal of Vertebrate Paleontology,272634,21,3,,30,30,"Chicago, USA","AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;CARVALHO, L. B. ;KELLNER, A. W. A. ;HENRIQUES, D. D. R.",2019
130,Zoologia,"Size, shape and serration density in isolated teeth of Mosasaurus from Brazil: a preliminary analysis",2001,Estados Unidos,,Journal of Vertebrate Paleontology,272634,21,3,,38,38,"Chicago, USA","CARVALHO, L. B. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,"On the syntype material of Mesosaurus brasiliensis housed in the Museu Nacional/UFRJ, Brazil",2001,Estados Unidos,,Journal of Vertebrate Paleontology,272634,21,3,,60,60,"Chicago, USA","HENRIQUES, D. D. R. ;CARVALHO, L. B. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,"Taphonomic aspects of a prosauropod dinosaur from the Caturrita formation, Late Triassic, Southern Brazil",2001,Estados Unidos,,Journal of Vertebrate Paleontology,272634,21,3,,72,72,"Chicago, USA","LEAL, L. A. ;KELLNER, A. W. A. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;ROSA, Á. A.",2019
130,Zoologia,"Modeling dinosaurs at the vertebrate Paleontology Laboratory of the National Museum, Rio de Janeiro, Brazil",2001,Estados Unidos,,Journal of Vertebrate Paleontology,272634,21,3,,85,85,"Chicago, USA","OLIVEIRA, M. S. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;SANTOS, D. D.",2019
130,Zoologia,"A brief note on the Tartaruguito Site, Adamantina Formation, Bauru Group, Brazil",2002,Brasil,,Anais da Academia Brasileira de Ciências,,74,2,,366,366,Rio de Janeiro,"SUARES, J. M. ;HENRIQUES, D. D. R. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;CAPILLA, R. ;CARVALHO, L. B.",2019
130,Zoologia,"A new early dinosaur (Sauropodomorpha) from the Caturrita Formation (Late Triassic), Paraná Basin, Brazil",2004,Nova Zelândia,,ZOOTAXA,,690,,,1,24,Nova Zelândia,"LEAL, L. A. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;KELLNER, A. W. A. ;ROSA, Á. A. S.",2019
130,Zoologia,Apresentação ? 2º Simpósio Brasileiro de Paleontologia de Vertebrados,2002,Brasil,,Arquivos do Museu Nacional,,LX,3,,107,108,Rio de Janeiro,"KELLNER, A. W. A. ;HENRIQUES, D. D. R. ;CRAVALHO, L. B. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,Rincossauros,2006,Brasil,,Dinossauros e outros animais pré-históricos,,1,1,,52,52,São Paulo,"AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,Arcossauros,2006,Brasil,,Dinossauros e outros animais pré-históricos,,1,1,,53,53,São Paulo,"AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,Terópodes: Unaysaurus tolentinoi,2006,,,Din ossauros e outros animais prér-históricos,,1,1,,71,71,São Paulo,"AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,Are extant podocnemidid turtles relicts of a widespread Cretaceous ancestor,2006,,,SOUTH AMERICAN JOURNAL OF HERPETOLOGY,18089798,1,,3,175,184,,"ROMANO, P. S. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,"On a new titanosaur sauropod from the Bauru Group, Late Cretaceous of Brazil",2006,,,Boletim do Museu Nacional. Nova Série Geologia,803200,74,,,1,31,,"KELLNER, A. W. A. ;CAMPOS, D. A. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;HENRIQUES, D. D. R. ;CRAIK, M. ;SILVA, H. P.",2019
130,Zoologia,"Morphometric analysis of the Upper Cretaceous brazilian side-necked turtle Buaruemys elegans (Suarez, 1969) (Pleurodira, Podocnemididae)",2007,,,Arquivos do Museu Nacional,3654508,65,,4,395,402,,"ROMANO, P. S. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,"A new crocodyliform from the Alcantara Formation (Cenomanian), Cajual Island, Brazil",2009,,,Zootaxa (Auckland),11755326,2030,,,49,58,,"KELLNER, A. W. A. ;PINHEIRO, A. E. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;HENRIQUES, D. D. R. ;CARVALHO, L. B. ;OLIVEIRA, G.R.",2019
130,Zoologia,"Santanasalmo elegans gen. et sp. nov., a basal euteleostean fish from the Lower Cretaceous of the Araripe Basin, northeastern Brazil",2009,,,Cretaceous Research (Print),1956671,30,,,1357,1366,,"GALLO, V. ;FIGUEIREDO, F. J. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,"Recovering missing data: estimating position and size of caudal vertebrae in Staurikosaurus pricei Colbert, 1970",2011,,,Anais da Academia Brasileira de Ciências (Impresso),13765,83,,1,61,71,,"GRILLO, O. N. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,Pelvic and hind limb musculature of Staurikosaurus pricei (Dinosauria: Saurischia),2011,,,Anais da Academia Brasileira de Ciências (Impresso),13765,83,,1,73,98,,"GRILLO, O. N. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,"On a new peirosaurid crocodyliform from the Upper Cretaceopus, Bauru Group, southeastern Brazil",2011,,,Anais da Academia Brasileira de Ciências (Impresso),13765,83,,1,317,327,,"CAMPOS, D. A. ;OLIVEIRA, G.R. ;FIGUEIREDO, R. ;RIFF, D. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;CARVALHO, L. B. ;KELLNER, A. W. A.",2019
130,Zoologia,"New dinosaur (Theropoda, Spinosauridae) from the Cretaceous (Cenomanian) Alcântara Formation, Cajual Island, Brazil",2011,,,Anais da Academia Brasileira de Ciências (Impresso),13765,83,,1,99,108,,"KELLNER, A. W. A. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K ;MACHADO, E. ;CARVALHO, L. B. ;HENRIQUES, D. D. R.",2019
130,Zoologia,"An additional basal sauropodomorph specimen from the Upper Triassic Caturrita Formation, southern Brazil, with comments on the biogeography of plateosaurids",2012,,10.1080/03115518.2012.634111,Alcheringa (Sydney),3115518,,,,1,10,,"Bittencourt, Jonathas S. ;Leal, Luciano A. ;Langer, Max C. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,Biomechanical comments about Triassic dinosaurs from Brazil,2012,,,Papéis Avulsos de Zoologia (USP.Museu de Zoologia. Impresso),311049,52,,29,341,347,,"DELCOURT, R. ;AZEVEDO, S. A. K. ;GRILLO, O. N. ;DeANTONI, F.O.",2019
130,Zoologia,Inventário de exemplares das coleções de paleovertebrados do Museu Nacional/UFRJ e do Museu de Ci6encias da Terra/ CNPM submetidos às técnicas de análise digital,2007,,,Anuário do Instituto de Geociências (UFRJ. Impresso),1019759,30,,1,216,216,,"Rehem, C. ;Sobral, G. ;Romano, P. S. R. ;GRILLO, O. ;CARVALHO, L. B. ;HENRIQUES, D. D. R. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,A new cretaceous notosuchian (Mesoeucrocodylia) with bizarre dentition from Brazil,2011,,10.1111/j.1096-3642.2011.00711.x,Zoological Journal of the Linnean Society,244082,163,,,S109,S115,,"KELLNER, ALEXANDER W. A. ;FIGUEIREDO, RODRIGO G. ;AZEVEDO, SERGIO A. K. ;CAMPOS, DIOGENES A.",2019
130,Zoologia,Apresentação 2º Simpósio Brasileiro de Paleontologia de Vertebrados,2002,,,Arquivos do Museu Nacional,3654508,60,,3,107,108,,"KELLNER, A. W. A. ;HENRIQUES, D.D.R. ;CARVALHO, L. B. ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
130,Zoologia,Diversity and paleoenviromental significance of Brazilian fossil Galictis</i> (Carnivora: Mustelidae),2015,,10.1080/08912963.2015.1055559,Historical Biology (Print),8912963,2015,,,1,6,,"RODRIGUES, SHIRLLEY ;AVILLA, LEONARDO ;DE AZEVEDO, SERGIO ALEX KUGLAND",2019
130,Zoologia,An artifact embedded in an extinct proboscidean sheds new light on human-megafaunal interactions in the Quaternary of South America,2020,,10.1016/j.quascirev.2019.106125,QUATERNARY SCIENCE REVIEWS,2773791,229,,,106125,,,"MOTHÉ, D. ;AVILLA, L.S. ;ARAÚJO-JÚNIOR, H.I. ;ROTTI, A. ;PROUS, A. ;AZEVEDO, S.A.K.",2019
130,Zoologia,"Systematic revision of Sarcosuchus hartti (Crocodyliformes) from the Recôncavo Basin (Early Cretaceous) of Bahia, north-eastern Brazil",2019,,10.1093/zoolinnean/zlz057,ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,244082,XX,,,1,27,,"SOUZA, RAFAEL G ;FIGUEIREDO, RODRIGO G ;AZEVEDO, SÉRGIO A K ;RIFF, DOUGLAS ;KELLNER, ALEXANDER W A",2019
130,Zoologia,"Clément Jobert, os peixes fósseis da Amazônia e os peixes fósseis do Estado do Piauí, Brasil",2018,,,FILOSOFIA E HISTÓRIA DA BIOLOGIA,1983053X,13,,2,169,190,,"FERNANDES, A. C. S. ;CARVALHO, L. B. ;AZEVEDO, S. A. K. ;BUCKUP, P.",2019
130,Zoologia,"The first evidence of pituitary gland tumor in ground sloth Lund, 1839",2021,,10.1002/ar.24786,Anatomical Record-Advances in Integrative Anatomy and Evolutionary Biology,19328486,1,,1,1,8,,"AMARAL, ROBERTA VERONESE ;DE CARVALHO, LUCIANA BARBOSA ;DE AZEVEDO, SERGIO ALEX KUGLAND ;DELCOURT, RAFAEL",2019
130,Zoologia,"New information on the scapular musculature of Saturnalia tupiniquim (Dinosauria, Saurischia)",2012,,,Gaea (São Leopoldo. Impresso) (Cessou em 2007. Cont. 1983-3628 Gaea (São Leopoldo. Online)),18085261,1,,8,1,5,,"DELCOURT, R ;AZEVEDO, S. A. K.;Azevedo, S.;AZEVEDO, S. A.;Azevedo, S;AZEVEDO, SERGIO A. K.;DE AZEVEDO, SERGIO ALEX KUGLAND;AZEVEDO, S.A.K.;AZEVEDO, SÉRGIO A K",2019
131,Zoologia,"The role of forest structure, fragment size and corridors in maintaining small mammal abundance and diversity in an Atlantic forest landscape",2005,,10.1016/j.biocon.2005.01.033,BIOLOGICAL CONSERVATION,63207,124,,2,253,266,,"Pardini, R. ;Souza, S.M.;SOUZA, S.M.;SOUZA, SERGIO MARQUES;SOUZA, SERGIO MARQUES DE;MARQUES-SOUZA, SERGIO;DE SOUZA, SERGIO MARQUES;SERGIO MARQUES-SOUZA;Sergio Marques-Souza;MARQUES-SOUZA, SÉRGIO ;Braga-Neto, R. ;Metzger, J. P.",2007
131,Zoologia,Leposoma percarinatum. Aquatic habitat,2009,,,Herpetological Review,0018084X,42,,,222,222,,"Souza, S.M.;SOUZA, S.M.;SOUZA, SERGIO MARQUES;SOUZA, SERGIO MARQUES DE;MARQUES-SOUZA, SERGIO;DE SOUZA, SERGIO MARQUES;SERGIO MARQUES-SOUZA;Sergio Marques-Souza;MARQUES-SOUZA, SÉRGIO ;RODRIGUES, M. T.",2007
131,Zoologia,"Preliminary assessment of amphibians and reptiles from Floresta Nacional do Trairão, with a new snake record for the Pará state, Brazilian Amazon",2011,,,Salamandra (Frankfurt),363375,47,,4,199,206,,"Mendes-Pinto, T.J. ;Souza, S.M.;SOUZA, S.M.;SOUZA, SERGIO MARQUES;SOUZA, SERGIO MARQUES DE;MARQUES-SOUZA, SERGIO;DE SOUZA, SERGIO MARQUES;SERGIO MARQUES-SOUZA;Sergio Marques-Souza;MARQUES-SOUZA, SÉRGIO",2007
131,Zoologia,"Feeding behavior and ophiophagous habits of two poorly know amazonian coral snakes, Micrurus albicinctus Amaral 1926 and Micrurus paraensis Cunha and Nascimento 1973 (Squamata, Elapidae).",2011,,,Herpetology Notes,20715773,4,,,369,372,,"Souza, S.M.;SOUZA, S.M.;SOUZA, SERGIO MARQUES;SOUZA, SERGIO MARQUES DE;MARQUES-SOUZA, SERGIO;DE SOUZA, SERGIO MARQUES;SERGIO MARQUES-SOUZA;Sergio Marques-Souza;MARQUES-SOUZA, SÉRGIO ;Junqueira, A.B. ;Jacovac, A.C.C. ;Assunção, P.A. ;Correia, J.A.",2007
131,Zoologia,"The mystery of the `resin-of-canuaru¿: A medicine used by caboclos river-dwellers of the Amazon, Amazonas, Brazil",2012,,10.1016/j.jep.2012.10.026,Journal of Ethnopharmacology,3788741,144,,3,806,808,,"RODRIGUES, E. ;SANTOS, J. DE F.L. ;Souza, S.M.;SOUZA, S.M.;SOUZA, SERGIO MARQUES;SOUZA, SERGIO MARQUES DE;MARQUES-SOUZA, SERGIO;DE SOUZA, SERGIO MARQUES;SERGIO MARQUES-SOUZA;Sergio Marques-Souza;MARQUES-SOUZA, SÉRGIO ;LAGO, J.H.G.",2007
131,Zoologia,"First record of Platemys platycephala melanonota Ernst, 1984 (Reptilia, Testudines, Chelidae) for the Brazilian Amazon",2011,,,RCA. Revista de Ciências Ambientais (UniLASALLE),19818858,5,,,103,,,"Mendes-Pinto, T.J. ;Souza, S.M. ;VOGT, R. C. ;BERNHARD, R.",2007
131,Zoologia,"Are Amazonia Rivers Biogeographic Barriers for Lizards? A Study on the Geographic Variation of the Spectacled Lizard Avila-Pires (Squamata, Gymnophthalmidae)",2013,,10.1670/12-124,Journal of Herpetology,221511,47,,3,511,519,,"SOUZA, SERGIO MARQUES ;RODRIGUES, MIGUEL TREFAUT ;COHN-HAFT, MARIO",2007
131,Zoologia,"Lizards from central Jatapú River, Amazonas, Brazil",2014,,10.15560/10.1.46,Check List (São Paulo. Online),1809127X,10,,1,46,,,"OLIVEIRA, DEYLA PAULA DE ;SOUZA, SERGIO MARQUES ;FRAZÃO, LUCIANA ;ALMEIDA, ALEXANDRE PINHEIRO DE ;HRBEK, TOMAS",2007
131,Zoologia,"On the Discovery of Bisexual Populations of the Parthenogenetic Lizard Leposoma percarinatum</i> (Gymnophthalmidae), with Insights into the Origin of Parthenogenesis in Leposoma</i>",2015,,10.2994/sajh-d-14-00025.1,South American Journal of Herpetology (Impresso),18089798,10,,2,121,131,,"SOUZA, SERGIO MARQUES ;HRBEK, TOMAS ;FARIAS, IZENI PIRES ;RODRIGUES, MIGUEL TREFAUT ;PELLEGRINO, KATIA C.M. ;NUNES, PEDRO M. SALES ;JUNIOR, MAURO TEIXEIRA ;GORDO, MARCELO ;CARVALHO, VINÍCIUS T. DE ;ALMEIDA, ALEXANDRE ;OLIVEIRA, DEYLA PAULA DE ;FRAZÃO, LUCIANA",2007
131,Zoologia,"<p>Description and phylogenetic relationships of a new genus and two new species of lizards from Brazilian Amazonia, with nomenclatural comments on the taxonomy of Gymnophthalmidae (Reptilia: Squamata)</strong></p>",2015,,10.11646/zootaxa.4000.4.1,ZOOTAXA (ONLINE),11755334,4000,,4,401,,,"COLLI, GUARINO R. ;PELLEGRINO, KÁTIA C. M. ;SALERNO, PATRICIA ;SOUZA, SERGIO MARQUES DE ;RODRIGUES, MIGUEL TREFAUT ;HOOGMOED, MARINUS S. ;CANNATELLA, DAVID C. ;CASSIMIRO, JOSÉ ;GOMES, JERRIANE OLIVEIRA ;GHELLERE, JOSÉ MÁRIO ;NUNES, PEDRO M. SALES",2007
131,Zoologia,"First record of Leposoma caparensis from Colombia, with confirmation for the presence of Ptychoglossus myersi and P. plicatus (Squamata: Gymnophthalmidae)",2016,,,Salamandra (Frankfurt),363375,52,,1,53,,,"Sánchez-Pacheco, S.J. ;Rueda-Almonacid, J. V.. ;Caicedo-Portilla, J. R. ;Souza, S.M.",2007
131,Zoologia,"Integrative taxonomy of the gymnophthalmid lizard Neusticurus rudis</i> Boulenger, 1900 identifies a new species in the eastern Pantepui region, north-eastern South America",2018,,10.1080/00222933.2018.1439541,JOURNAL OF NATURAL HISTORY,222933,52,,13,1,38,,"KOK, PHILIPPE J. R. ;MACCULLOCH, ROSS D. ;RODRIGUES, MIGUEL TREFAUT ;BITTENBINDER, MÁTYÁS A. ;VAN DEN BERG, JORIS K. ;MARQUES-SOUZA, SERGIO ;SALES NUNES, PEDRO M. ;LAKING, ALEXANDRA E. ;TEIXEIRA, MAURO ;FOUQUET, ANTOINE ;MEANS, D. BRUCE",2007
131,Zoologia,Reconquering the water: Evolution and systematics of South and Central American aquatic lizards (Gymnophthalmidae),2018,,10.1111/zsc.12273,ZOOLOGICA SCRIPTA,3003256,47,,3,255,265,,"MARQUES-SOUZA, SERGIO ;TEIXEIRA JUNIOR, MAURO ;BARRIO-AMORÓS, CESAR ;CASSIMIRO, JOSÉ ;DIAS LIMA, JUCIVALDO ;AURÉLIO DE SENA, MARCO ;RODRIGUES, MIGUEL TREFAUT ;PRATES, IVAN ;FOUQUET, ANTOINE ;CAMACHO, AGUSTÍN ;KOK, PHILIPPE J. R. ;NUNES, PEDRO M. S. ;DAL VECHIO, FRANCISCO ;RECODER, RENATO SOUSA ;MEJIA, NATHALIA",2007
131,Zoologia,"On the distinctiveness of Amapasaurus, its relationship with Loxopholis Cope 1869, and description of a new genus for L. guianensis and L. hoogmoedi (Gymnophthalmoidea/Ecpleopodini: Squamata)",2018,,10.11646/zootaxa.4441.2.8,ZOOTAXA,11755326,4441,,2,332,,,"PELLEGRINO, KATIA CRISTINA MACHADO ;BRUNES, TULIANA OLIVEIRA ;SOUZA, SERGIO MARQUES ;LAGUNA, MARCIA MARIA ;AVILA-PIRES, TERESA CRISTINA SAUER ;HOOGMOED, MARINUS STEVEN ;RODRIGUES, MIGUEL TREFAUT",2007
